walltime(s),cputime(s),systime(s),usertime(s),memory(GB)
0.13913249969482422,0.13912099999999938,0.0,0.13912099999999938,0.19511032104492188
0.13475799560546875,0.1347339999999999,0.0,0.1347339999999999,0.19511032104492188
0.1283559799194336,0.12834500000000038,0.0,0.12834500000000038,0.19511032104492188
0.12807607650756836,0.12806400000000018,0.0,0.12806400000000018,0.19511032104492188
0.1285858154296875,0.12857300000000027,0.0,0.12857300000000027,0.19511032104492188
0.12897944450378418,0.12896600000000014,0.0,0.12896600000000014,0.19511032104492188
0.1285543441772461,0.12854099999999935,0.0,0.12854099999999935,0.19511032104492188
0.12825345993041992,0.1282399999999999,0.0,0.1282399999999999,0.19511032104492188
0.12644600868225098,0.1264339999999997,0.0,0.1264339999999997,0.19511032104492188
0.12651467323303223,0.12650399999999973,0.0,0.12650399999999973,0.19511032104492188
0.12682032585144043,0.1268079999999996,0.0,0.1268079999999996,0.19511032104492188
0.12673163414001465,0.126722,0.0,0.126722,0.19511032104492188
0.12663602828979492,0.1266259999999999,0.0,0.1266259999999999,0.19511032104492188
0.12613797187805176,0.12612700000000032,0.0,0.12612700000000032,0.19511032104492188
0.12778449058532715,0.12774600000000014,0.0,0.12774600000000014,0.19511032104492188
0.12673521041870117,0.12672400000000028,0.0,0.12672400000000028,0.19511032104492188
0.12659144401550293,0.12657900000000044,0.0,0.12657900000000044,0.19511032104492188
0.13646721839904785,0.13645500000000066,0.0,0.13645500000000066,0.19511032104492188
0.12643098831176758,0.12641999999999953,0.0,0.12641999999999953,0.19511032104492188
0.12598943710327148,0.12597799999999992,0.0,0.12597799999999992,0.19511032104492188
0.12639069557189941,0.12637900000000002,0.0,0.12637900000000002,0.19511032104492188
0.12685751914978027,0.12684499999999943,0.0,0.12684499999999943,0.19511032104492188
0.1262218952178955,0.12621000000000038,0.0,0.12621000000000038,0.19511032104492188
0.12611055374145508,0.12609899999999996,0.0,0.12609899999999996,0.19511032104492188
0.12646079063415527,0.12644900000000092,0.0,0.12644900000000092,0.19511032104492188
0.12637639045715332,0.1263640000000006,0.0,0.1263640000000006,0.19511032104492188
0.12641191482543945,0.12640099999999954,0.0,0.12640099999999954,0.19511032104492188
0.12665200233459473,0.12664099999999934,0.0,0.12664099999999934,0.19511032104492188
0.1283118724822998,0.1283000000000012,0.0,0.1283000000000012,0.19511032104492188
0.1270279884338379,0.1270169999999986,0.0,0.1270169999999986,0.19511032104492188
