walltime(s),cputime(s),systime(s),usertime(s),memory(GB)
3.051781177520752,3.2491440000000003,0.8843860000000001,2.364758,0.20695114135742188
3.063328504562378,3.255826000000001,0.936874,2.3189520000000012,0.20697784423828125
3.1033284664154053,3.3101270000000014,0.935219,2.3749080000000014,0.20697784423828125
2.981074094772339,3.1802550000000003,0.9438740000000005,2.2363809999999997,0.20697784423828125
2.9616565704345703,3.1649329999999996,0.9492519999999995,2.215681,0.20697784423828125
2.992774248123169,3.194077000000001,0.97492,2.219157000000001,0.20697784423828125
2.9781792163848877,3.1822040000000023,0.9616760000000006,2.2205280000000016,0.20697784423828125
3.0768966674804688,3.2728909999999978,0.9611739999999998,2.311716999999998,0.20697784423828125
2.974182367324829,3.1664719999999997,0.8707830000000003,2.2956889999999994,0.20697784423828125
2.982936143875122,3.1845909999999975,0.9952739999999984,2.189316999999999,0.20697784423828125
2.932206630706787,3.078563000000001,0.9766770000000005,2.1018860000000004,0.20697784423828125
2.863028049468994,3.028898,0.8340030000000009,2.194894999999999,0.20697784423828125
3.0449912548065186,3.235458999999997,0.9980039999999999,2.237454999999997,0.20697784423828125
3.1449038982391357,3.339991999999997,1.0220819999999993,2.3179099999999977,0.20697784423828125
3.0460755825042725,3.2476239999999983,0.9951299999999996,2.2524939999999987,0.20697784423828125
3.0566954612731934,3.249591000000006,0.9096000000000011,2.339991000000005,0.20697784423828125
3.072553873062134,3.267213999999999,1.0299140000000016,2.2372999999999976,0.20697784423828125
3.0596585273742676,3.2564089999999943,0.9189699999999981,2.3374389999999963,0.20697784423828125
3.0697948932647705,3.2674869999999956,1.0260379999999998,2.241448999999996,0.20697784423828125
3.068016290664673,3.2712970000000006,1.0226190000000024,2.248677999999998,0.20697784423828125
3.1725382804870605,3.3739830000000026,0.9284049999999979,2.4455780000000047,0.20697784423828125
3.06938099861145,3.2653730000000003,0.938604999999999,2.3267680000000013,0.20697784423828125
3.1299703121185303,3.3279819999999987,0.9636550000000028,2.364326999999996,0.20697784423828125
3.0676040649414062,3.260814,0.9677070000000008,2.293106999999999,0.20697784423828125
3.051147937774658,3.2509130000000006,0.906836000000002,2.3440769999999986,0.20697784423828125
3.069369077682495,3.2640339999999988,0.9183860000000017,2.345647999999997,0.20697784423828125
3.0650203227996826,3.262759000000006,0.9763509999999975,2.2864080000000087,0.20697784423828125
3.0436980724334717,3.237278,0.9723289999999984,2.2649490000000014,0.20697784423828125
3.073367118835449,3.271900999999996,0.9849420000000002,2.286958999999996,0.20697784423828125
3.2126071453094482,3.4094939999999916,1.0466480000000011,2.3628459999999905,0.20697784423828125
