walltime(s),cputime(s),systime(s),usertime(s),memory(GB)
9.381271362304688,10.357558000000001,3.17235,7.185208,0.20874786376953125
9.384323835372925,10.368773999999998,3.21781,7.150963999999998,0.20878219604492188
9.397953033447266,10.384117999999999,3.277977999999999,7.10614,0.20905685424804688
9.376233100891113,10.356357000000003,3.2718419999999995,7.084515000000003,0.20905685424804688
9.432411670684814,10.415316999999996,3.1957770000000014,7.219539999999995,0.209075927734375
9.403703689575195,10.389937000000003,3.3412000000000006,7.048737000000003,0.20907974243164062
9.341487884521484,10.314952999999996,3.2307419999999993,7.084210999999996,0.2090911865234375
9.29152774810791,10.265203,3.279052,6.9861509999999996,0.2090911865234375
9.385453462600708,10.358801999999994,3.2729409999999994,7.085860999999994,0.2090911865234375
9.37792420387268,10.356729000000001,3.1658000000000044,7.190928999999997,0.2090911865234375
9.376266479492188,10.361317999999997,3.185062000000002,7.176255999999995,0.2091217041015625
9.3741295337677,10.354205,3.278844999999997,7.075360000000003,0.2091217041015625
9.393133401870728,10.368508000000013,3.2635990000000064,7.104909000000006,0.20912551879882812
9.392120838165283,10.37918100000001,3.236319999999999,7.142861000000011,0.20912551879882812
9.396074056625366,10.376311999999992,3.2048229999999975,7.171488999999994,0.20912551879882812
9.391631126403809,10.370374000000005,3.2378789999999995,7.132495000000006,0.20912551879882812
9.370635747909546,10.34180700000001,3.2225780000000057,7.119229000000004,0.20912551879882812
9.366055011749268,10.348207999999993,3.0117250000000055,7.336482999999987,0.20912551879882812
9.395158052444458,10.37984299999998,3.2284700000000015,7.151372999999978,0.20912551879882812
9.384730815887451,10.373396000000007,3.485496000000005,6.887900000000002,0.20912551879882812
9.394288778305054,10.379904999999994,3.397711000000001,6.982193999999993,0.20912551879882812
9.404704332351685,10.395235,3.298455000000004,7.096779999999995,0.20912551879882812
9.369890213012695,10.345484000000013,3.3397389999999945,7.005745000000019,0.20912551879882812
9.350476503372192,10.333663000000001,3.318095999999997,7.015567000000004,0.20912551879882812
9.402091026306152,10.388622000000012,3.105831000000009,7.282791000000003,0.20912551879882812
9.39791488647461,10.383798999999982,3.3286569999999926,7.055141999999989,0.20912551879882812
9.362672805786133,10.346498999999994,3.3307499999999948,7.015749,0.20912551879882812
9.348066091537476,10.330080999999979,3.337169999999986,6.992910999999992,0.20912551879882812
9.404268741607666,10.38875000000003,3.3045570000000026,7.0841930000000275,0.20912551879882812
9.378063678741455,10.357956000000001,3.3637060000000076,6.994249999999994,0.20912551879882812
