walltime(s),cputime(s),systime(s),usertime(s),memory(GB)
0.3034639358520508,0.31327400000000005,0.06455100000000003,0.24872300000000003,0.20494461059570312
0.28101658821105957,0.2927310000000002,0.07223199999999996,0.22049900000000022,0.20496749877929688
0.2883758544921875,0.2992510000000005,0.044368000000000074,0.2548830000000004,0.20499420166015625
0.2879915237426758,0.2964430000000001,0.08797899999999992,0.2084640000000002,0.20500946044921875
0.2892470359802246,0.2964690000000004,0.07783700000000005,0.21863200000000038,0.20502090454101562
0.28464365005493164,0.2933149999999999,0.080399,0.21291599999999988,0.20502090454101562
0.2577788829803467,0.26742799999999967,0.061554,0.20587399999999967,0.20502853393554688
0.25116944313049316,0.26501899999999967,0.06940100000000005,0.19561799999999963,0.205047607421875
0.2535593509674072,0.2642490000000006,0.04764199999999996,0.21660700000000066,0.20505905151367188
0.2545814514160156,0.26923399999999986,0.07702100000000012,0.19221299999999975,0.20507049560546875
0.25612592697143555,0.26763000000000026,0.07628999999999997,0.1913400000000003,0.20507049560546875
0.25433993339538574,0.26848000000000005,0.05030099999999993,0.21817900000000012,0.20507049560546875
0.2790560722351074,0.29062699999999975,0.04892800000000008,0.24169899999999966,0.20507431030273438
0.28595733642578125,0.29716999999999993,0.05744000000000016,0.23972999999999978,0.205078125
0.293071985244751,0.3034220000000001,0.08206100000000016,0.22136099999999992,0.205078125
0.2914717197418213,0.2990799999999987,0.07050899999999993,0.22857099999999875,0.205078125
0.28639745712280273,0.29938899999999946,0.09101300000000001,0.20837599999999945,0.205078125
0.28838229179382324,0.30322700000000014,0.07186400000000015,0.23136299999999999,0.205078125
0.29138684272766113,0.3027379999999984,0.10384299999999991,0.1988949999999985,0.205078125
0.28510117530822754,0.29915799999999915,0.09047799999999984,0.2086799999999993,0.205078125
0.28763318061828613,0.29912899999999887,0.08791100000000007,0.2112179999999988,0.205078125
0.2899785041809082,0.3022950000000013,0.08411199999999974,0.21818300000000157,0.205078125
0.29288673400878906,0.30769800000000114,0.06707000000000019,0.24062800000000095,0.205078125
0.29126667976379395,0.3013979999999994,0.08735600000000021,0.21404199999999918,0.205078125
0.28847622871398926,0.29990399999999884,0.07523999999999997,0.22466399999999886,0.205078125
0.28418755531311035,0.29991299999999876,0.08434199999999992,0.21557099999999885,0.205078125
0.2852132320404053,0.29665200000000036,0.08914800000000023,0.20750400000000013,0.205078125
0.2812004089355469,0.2965960000000005,0.05346800000000007,0.24312800000000045,0.205078125
0.29016828536987305,0.30468300000000026,0.05681200000000031,0.24787099999999995,0.205078125
0.2898082733154297,0.30017199999999855,0.08173599999999981,0.21843599999999874,0.205078125
