walltime(s),cputime(s),systime(s),usertime(s),memory(GB)
6.946365594863892,7.296075999999999,1.925699,5.3703769999999995,0.20892333984375
6.751453638076782,7.107889,2.1527479999999994,4.955141000000001,0.20892333984375
6.486741065979004,6.8595809999999995,1.83983,5.019750999999999,0.20892333984375
6.684509515762329,7.034924000000002,2.1734659999999995,4.8614580000000025,0.20892333984375
6.705250024795532,7.032990000000002,1.9267460000000014,5.106244,0.20892333984375
6.58282732963562,6.915885000000001,1.9488760000000003,4.967009000000001,0.20892333984375
6.608384609222412,6.949189999999996,1.932722,5.016467999999996,0.20892333984375
6.395411491394043,6.788546999999996,1.8671489999999995,4.921397999999996,0.20892333984375
6.368208885192871,6.748124000000004,1.9604959999999991,4.787628000000005,0.20892333984375
6.5541627407073975,6.913873000000002,1.953367,4.960506000000002,0.20892333984375
6.605844736099243,6.976566999999999,1.9393840000000004,5.037182999999999,0.20892333984375
6.348030090332031,6.727147000000009,1.8217280000000002,4.905419000000009,0.20892333984375
6.414159774780273,6.7715190000000085,1.8208570000000002,4.950662000000008,0.20892333984375
6.405109882354736,6.770967999999989,1.9339009999999988,4.8370669999999905,0.20892333984375
6.493776559829712,6.863204999999997,1.916483000000003,4.946721999999994,0.20892333984375
6.784153938293457,7.155084000000009,1.9978340000000046,5.157250000000005,0.20892333984375
6.521858215332031,6.895074000000001,2.0291680000000056,4.865905999999995,0.20892333984375
6.403934001922607,6.765187999999988,1.922475999999996,4.842711999999992,0.20892333984375
6.642106533050537,7.002002999999995,1.889794000000002,5.112208999999993,0.20892333984375
6.549921035766602,6.92828699999999,1.9968299999999957,4.931456999999995,0.20892333984375
6.480856418609619,6.850942000000003,2.043291999999994,4.8076500000000095,0.20892333984375
6.380292654037476,6.770978999999997,1.9004230000000035,4.8705559999999934,0.20892333984375
6.4777820110321045,6.855755999999992,2.020789999999998,4.834965999999994,0.20892333984375
6.529659032821655,6.906625999999996,1.9123319999999993,4.9942939999999965,0.20892333984375
6.41888427734375,6.81539999999999,1.974770999999997,4.840628999999993,0.20892333984375
6.453706741333008,6.828429000000007,1.9599490000000017,4.868480000000005,0.20892333984375
6.583045959472656,6.969261999999993,1.9893190000000018,4.979942999999992,0.20892333984375
6.432624816894531,6.813209999999991,2.0254519999999943,4.787757999999997,0.20892333984375
6.484956502914429,6.843316999999992,1.9444829999999982,4.898833999999994,0.20892333984375
6.293821334838867,6.675993000000005,1.925613999999996,4.7503790000000095,0.20892333984375
