walltime(s),cputime(s),systime(s),usertime(s),memory(GB)
0.09127259254455566,0.09126299999999965,0.0,0.09126299999999965,0.1947784423828125
0.0894002914428711,0.08938999999999986,0.0,0.08938999999999986,0.1947784423828125
0.08864760398864746,0.08862700000000068,0.0,0.08862700000000068,0.1947784423828125
0.08531975746154785,0.08530999999999977,0.0,0.08530999999999977,0.1947784423828125
0.08765840530395508,0.08764799999999973,0.0,0.08764799999999973,0.1947784423828125
0.08634519577026367,0.08633500000000005,0.0,0.08633500000000005,0.1947784423828125
0.08556842803955078,0.0855579999999998,0.0,0.0855579999999998,0.1947784423828125
0.08524489402770996,0.08523399999999981,0.0,0.08523399999999981,0.1947784423828125
0.08826041221618652,0.08824899999999936,0.0,0.08824899999999936,0.1947784423828125
0.08977890014648438,0.08976900000000043,0.0,0.08976900000000043,0.1947784423828125
0.08633708953857422,0.08631100000000025,0.0,0.08631100000000025,0.1947784423828125
0.0878443717956543,0.08783500000000011,0.0,0.08783500000000011,0.1947784423828125
0.08545708656311035,0.08544600000000013,0.0,0.08544600000000013,0.1947784423828125
0.08518576622009277,0.08517600000000058,0.0,0.08517600000000058,0.1947784423828125
0.08559584617614746,0.08558399999999988,0.0,0.08558399999999988,0.1947784423828125
0.0909736156463623,0.09096300000000035,0.0,0.09096300000000035,0.1947784423828125
0.08815836906433105,0.08814899999999959,0.0,0.08814899999999959,0.1947784423828125
0.09260392189025879,0.0925849999999997,0.0,0.0925849999999997,0.1947784423828125
0.08640480041503906,0.08639300000000016,0.0,0.08639300000000016,0.1947784423828125
0.0897979736328125,0.08978700000000028,0.0,0.08978700000000028,0.1947784423828125
0.0869743824005127,0.08695299999999939,0.0,0.08695299999999939,0.1947784423828125
0.08809638023376465,0.08808599999999966,0.0,0.08808599999999966,0.1947784423828125
0.0883643627166748,0.08835399999999982,0.0,0.08835399999999982,0.1947784423828125
0.0878908634185791,0.08788000000000018,0.0,0.08788000000000018,0.1947784423828125
0.08542442321777344,0.0854140000000001,0.0,0.0854140000000001,0.1947784423828125
0.08524584770202637,0.08522700000000061,0.0,0.08522700000000061,0.1947784423828125
0.08821225166320801,0.08820099999999975,0.0,0.08820099999999975,0.1947784423828125
0.08682632446289062,0.08681400000000039,0.0,0.08681400000000039,0.1947784423828125
0.0859670639038086,0.08595699999999962,0.0,0.08595699999999962,0.1947784423828125
0.09026479721069336,0.09025499999999909,0.0,0.09025499999999909,0.1947784423828125
