walltime(s),cputime(s),systime(s),usertime(s),memory(GB)
0.020498037338256836,0.02048600000000045,4.8000000000048004e-05,0.0204380000000004,0.195770263671875
0.019202232360839844,0.01917599999999986,0.0,0.01917599999999986,0.195770263671875
0.019278764724731445,0.019268000000000285,0.0,0.019268000000000285,0.195770263671875
0.019300222396850586,0.019288999999999668,0.0,0.019288999999999668,0.195770263671875
0.016485929489135742,0.016474999999999795,0.0,0.016474999999999795,0.195770263671875
0.01653003692626953,0.01651799999999959,0.0,0.01651799999999959,0.195770263671875
0.016432523727416992,0.01642300000000052,0.0,0.01642300000000052,0.195770263671875
0.016492843627929688,0.016482000000000108,1.0999999999983245e-05,0.016471000000000124,0.195770263671875
0.016478538513183594,0.016466000000000314,0.0,0.016466000000000314,0.195770263671875
0.0163571834564209,0.016345999999999528,0.0,0.016345999999999528,0.195770263671875
0.016416072845458984,0.01640599999999992,0.0,0.01640599999999992,0.195770263671875
0.016424894332885742,0.01641300000000001,0.0,0.01641300000000001,0.195770263671875
0.016511201858520508,0.016500999999999877,0.0,0.016500999999999877,0.195770263671875
0.016498327255249023,0.016486999999999696,0.0,0.016486999999999696,0.195770263671875
0.016349077224731445,0.016338999999999437,0.0,0.016338999999999437,0.195770263671875
0.01645374298095703,0.016442999999999763,0.0,0.016442999999999763,0.195770263671875
0.016567230224609375,0.01655599999999957,0.0,0.01655599999999957,0.195770263671875
0.01632094383239746,0.016309000000000573,0.0,0.016309000000000573,0.195770263671875
0.016414642333984375,0.01640400000000053,0.0,0.01640400000000053,0.195770263671875
0.016568660736083984,0.01655400000000018,0.0,0.01655400000000018,0.195770263671875
0.01641225814819336,0.01639999999999997,0.0,0.01639999999999997,0.195770263671875
0.016505002975463867,0.016494999999999926,0.0,0.016494999999999926,0.195770263671875
0.01645684242248535,0.016443999999999903,0.0,0.016443999999999903,0.195770263671875
0.01648998260498047,0.016480000000000494,0.0,0.016480000000000494,0.195770263671875
0.016707897186279297,0.01669399999999932,0.0,0.01669399999999932,0.195770263671875
0.016583919525146484,0.016571999999999143,0.0,0.016571999999999143,0.195770263671875
0.016587018966674805,0.016575999999999702,0.0,0.016575999999999702,0.195770263671875
0.01648712158203125,0.016474000000000544,0.0,0.016474000000000544,0.195770263671875
0.016689777374267578,0.01667799999999975,0.0,0.01667799999999975,0.195770263671875
0.016485214233398438,0.016474000000000544,0.0,0.016474000000000544,0.195770263671875
