walltime(s),cputime(s),systime(s),usertime(s),memory(GB)
220.04970812797546,220.044818,0.21457299999999996,219.830245,0.3123435974121094
220.0649290084839,220.064426,0.08398100000000008,219.980445,0.3123435974121094
219.72067165374756,219.72024500000003,0.10399600000000009,219.61624900000004,0.3123435974121094
220.00219631195068,220.0017929999999,0.09199499999999994,219.9097979999999,0.3123435974121094
219.91214847564697,219.9116169999999,0.08799799999999991,219.8236189999999,0.3123435974121094
220.10494685173035,220.10433999999978,0.06399800000000011,220.04034199999978,0.3123435974121094
220.1320858001709,220.1316259999999,0.11199899999999996,220.0196269999999,0.3123435974121094
220.23278856277466,220.23243699999998,0.10000000000000009,220.13243699999998,0.3123435974121094
219.91376614570618,219.91334100000003,0.07599700000000009,219.83734400000003,0.3123435974121094
220.14938068389893,220.14893900000015,0.09599999999999986,220.05293900000015,0.3123435974121094
220.07020592689514,220.06988600000034,0.1200000000000001,219.94988600000033,0.3123435974121094
220.42943143844604,220.42893899999996,0.08399899999999993,220.34493999999995,0.3123435974121094
220.39309191703796,220.39251399999998,0.07599899999999993,220.31651499999998,0.3123435974121094
220.03363037109375,220.03317700000002,0.09599800000000003,219.93717900000001,0.3123435974121094
219.82478833198547,219.77142700000016,0.11199700000000012,219.65943000000016,0.3123435974121094
220.40080976486206,220.4002259999999,0.08799899999999994,220.3122269999999,0.3123435974121094
