walltime(s),cputime(s),systime(s),usertime(s),memory(GB)
0.004152059555053711,0.004146000000000261,1.4000000000014001e-05,0.004132000000000247,0.1950836181640625
0.0038433074951171875,0.003833999999999893,0.0,0.003833999999999893,0.1950836181640625
0.003826141357421875,0.003814000000000206,0.0,0.003814000000000206,0.1950836181640625
0.003792285919189453,0.003786999999999874,1.0000000000287557e-06,0.003785999999999845,0.1950836181640625
0.0037965774536132812,0.0037909999999997113,6.0000000000060005e-06,0.0037849999999997053,0.1950836181640625
0.0037958621978759766,0.0037899999999999046,1.2999999999985246e-05,0.0037769999999999193,0.1950836181640625
0.003815174102783203,0.0038090000000003954,0.0,0.0038090000000003954,0.1950836181640625
0.0038368701934814453,0.0038289999999996382,0.0,0.0038289999999996382,0.1950836181640625
0.0038237571716308594,0.0038170000000001814,0.0,0.0038170000000001814,0.1950836181640625
0.003819704055786133,0.0038130000000000663,0.0,0.0038130000000000663,0.1950836181640625
0.0038001537322998047,0.0037929999999999353,0.0,0.0037929999999999353,0.1950836181640625
0.003814697265625,0.0038079999999998115,0.0,0.0038079999999998115,0.1950836181640625
0.0038003921508789062,0.003794000000000075,0.0,0.003794000000000075,0.1950836181640625
0.003823518753051758,0.0038170000000001814,0.0,0.0038170000000001814,0.1950836181640625
0.003817319869995117,0.003810000000000091,0.0,0.003810000000000091,0.1950836181640625
0.0038204193115234375,0.003814000000000206,0.0,0.003814000000000206,0.1950836181640625
0.0038187503814697266,0.0038120000000003706,0.0,0.0038120000000003706,0.1950836181640625
0.003818035125732422,0.003811000000000231,0.0,0.003811000000000231,0.1950836181640625
0.0037927627563476562,0.003786999999999985,0.0,0.003786999999999985,0.1950836181640625
0.0038537979125976562,0.003847000000000378,0.0,0.003847000000000378,0.1950836181640625
0.0038077831268310547,0.0038010000000001654,0.0,0.0038010000000001654,0.1950836181640625
0.003808259963989258,0.0038010000000001654,0.0,0.0038010000000001654,0.1950836181640625
0.003800630569458008,0.003794000000000075,0.0,0.003794000000000075,0.1950836181640625
0.0038118362426757812,0.003805999999999976,0.0,0.003805999999999976,0.1950836181640625
0.003800630569458008,0.003794000000000075,0.0,0.003794000000000075,0.1950836181640625
0.003815889358520508,0.003809999999999647,0.0,0.003809999999999647,0.1950836181640625
0.003823995590209961,0.0038169999999997373,0.0,0.0038169999999997373,0.1950836181640625
0.003947257995605469,0.003941000000000194,0.0,0.003941000000000194,0.1950836181640625
0.003943681716918945,0.0039359999999994955,0.0,0.0039359999999994955,0.1950836181640625
0.003945827484130859,0.003938999999999915,0.0,0.003938999999999915,0.1950836181640625
