walltime(s),cputime(s),systime(s),usertime(s),memory(GB)
66.15226411819458,69.757119,19.228141,50.528978,0.2720146179199219
67.4204740524292,71.17774100000001,19.36939,51.80835100000001,0.2723121643066406
67.45544266700745,71.446302,19.403928999999998,52.04237300000001,0.2728767395019531
65.6211531162262,69.77857999999999,18.817457000000005,50.961122999999986,0.2728767395019531
64.53997087478638,68.79594400000003,18.310252000000006,50.48569200000003,0.2728767395019531
64.5239086151123,68.94250599999998,18.450222999999994,50.492282999999986,0.2728767395019531
64.51148843765259,68.82322999999998,18.507707999999994,50.31552199999999,0.2728767395019531
65.59976816177368,69.93688900000004,18.712838000000005,51.22405100000003,0.2728767395019531
64.73468804359436,69.25623099999999,18.193235999999985,51.062995,0.2728767395019531
64.59270787239075,68.98499200000003,18.424947999999972,50.56004400000006,0.2728767395019531
64.65035152435303,69.20696699999993,18.483829999999983,50.72313699999995,0.2728767395019531
64.19117259979248,68.88154000000006,18.482966000000005,50.39857400000005,0.2728767395019531
64.53419232368469,69.04377299999996,18.212612000000007,50.83116099999995,0.2728767395019531
64.92929100990295,69.57322300000013,18.096049000000022,51.477174000000105,0.2728767395019531
64.55353379249573,69.31030699999997,18.460064999999986,50.85024199999998,0.2728767395019531
64.6671416759491,69.12896400000005,18.51230000000004,50.616664000000014,0.2728767395019531
64.51480102539062,69.12545800000004,18.55940400000003,50.56605400000001,0.2728767395019531
64.52844142913818,69.3261849999999,17.927111999999966,51.39907299999993,0.2728767395019531
64.14045023918152,68.62225399999994,18.089278999999976,50.532974999999965,0.2728767395019531
64.8557379245758,69.30289099999999,18.215483000000006,51.08740799999998,0.2728767395019531
64.663489818573,69.03020100000003,18.281923000000006,50.74827800000003,0.2728767395019531
65.78254413604736,70.19520499999993,18.635289,51.55991599999993,0.2728767395019531
66.84990906715393,71.26721500000019,19.42745000000002,51.83976500000017,0.2728767395019531
66.97789478302002,71.20279399999987,19.38952599999999,51.81326799999988,0.2728767395019531
67.1433756351471,71.27605099999994,19.708033,51.56801799999994,0.2728767395019531
67.47120356559753,71.48788100000002,19.411016000000018,52.076865,0.2728767395019531
67.75048112869263,72.17432699999989,19.62790899999999,52.5464179999999,0.2728767395019531
67.46527194976807,71.41169299999996,19.073125999999945,52.33856700000001,0.2728767395019531
67.81393766403198,71.76535500000011,19.702374000000077,52.062981000000036,0.2728767395019531
67.72982168197632,71.73519800000008,19.689319999999952,52.04587800000013,0.2728767395019531
