walltime(s),cputime(s),systime(s),usertime(s),memory(GB)
83.98548007011414,95.71086700000001,5.2656,90.445267,1.7297897338867188
82.87957501411438,95.10082200000001,5.1972700000000005,89.903552,1.773529052734375
83.66691589355469,95.748192,5.116619999999999,90.631572,1.7789726257324219
84.29490780830383,96.530958,5.162981000000002,91.367977,1.7816658020019531
89.44206070899963,101.10088699999997,5.577595000000002,95.52329199999997,1.7816658020019531
83.19743394851685,94.99833200000003,5.366834000000004,89.63149800000002,1.7816658020019531
83.00473403930664,94.92627400000008,4.852593999999996,90.07368000000008,1.7822799682617188
82.97581052780151,94.85548299999999,5.250829000000003,89.60465399999998,1.7822799682617188
84.76828265190125,97.35768499999998,5.292383999999998,92.06530099999998,1.7822799682617188
84.60249447822571,97.03911800000003,5.298766999999998,91.74035100000003,1.7826385498046875
82.45335364341736,94.03226299999997,5.1008759999999995,88.93138699999997,1.7827606201171875
83.65082240104675,95.36383000000012,4.895665000000001,90.46816500000011,1.7827606201171875
84.63162350654602,96.9763170000001,5.469237000000007,91.50708000000009,1.7827606201171875
82.99134707450867,95.15955800000008,5.538958999999991,89.62059900000008,1.7989768981933594
84.46975088119507,96.84358700000007,5.328125,91.51546200000007,1.7989768981933594
84.31093168258667,96.64564499999993,5.049435000000003,91.59620999999993,1.7989768981933594
82.80914235115051,94.56195100000005,5.108709000000005,89.45324200000005,1.7989768981933594
84.46178841590881,96.6956149999999,5.4227010000000035,91.2729139999999,1.7989768981933594
84.73917269706726,97.090183,5.3560329999999965,91.73415,1.7989768981933594
82.9870183467865,94.95643399999996,5.0634079999999955,89.89302599999996,1.7989768981933594
84.16855072975159,96.35999499999993,5.183768000000001,91.17622699999993,1.7989768981933594
84.55514168739319,96.69183600000011,5.239426000000009,91.4524100000001,1.7989768981933594
83.27620220184326,95.73549499999982,5.4293169999999975,90.30617799999982,1.7989768981933594
84.43507361412048,96.8115760000001,5.216382999999993,91.59519300000011,1.7989768981933594
84.47209358215332,96.56434200000032,5.098963999999995,91.46537800000033,1.7998504638671875
83.55387115478516,95.82698300000015,5.355240999999978,90.47174200000018,1.7998504638671875
82.87053370475769,95.06451500000031,5.186211000000014,89.8783040000003,1.7998504638671875
83.86493110656738,95.98164300000028,5.238778999999994,90.74286400000028,1.7998504638671875
84.43190860748291,96.89803100000009,5.433593999999999,91.46443700000009,1.7998504638671875
83.0487871170044,95.057682,5.041740000000004,90.015942,1.7998504638671875
